ts,slug,token_id,decision_type,mid,action_side,action_price,action_size,spread,sport,ref_source,fair_a,fair_b,momentum,symbol,book_edge_delta,book_size_mult,retrieved_categories,exit_sweep,crypto_exit,exit_reason,exit_reason_category,pnl_pct_at_exit,cash_pnl_usdc,realized_pnl,percent_pnl_current,outcome,market_resolved,holding_hours
2026-06-10T23:00:13.501129+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:13.570365+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:23.052594+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.01
2026-06-10T23:00:26.964440+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.465,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:27.041362+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.01
2026-06-10T23:00:27.120683+00:00,btc-updown-4h-1781121600,,hold,0.055,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:27.240474+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:27.283032+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:27.420015+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:27.425527+00:00,eth-updown-4h-1781121600,,hold,0.11,,,,,,,,,0.0034451293320173276,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:37.480448+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.02
2026-06-10T23:00:41.820415+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.02
2026-06-10T23:00:42.277128+00:00,eth-updown-4h-1781121600,,hold,0.11,,,,,,,,,0.0034451293320173276,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:42.278177+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:42.316380+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.465,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:42.343028+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:42.365888+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0022269547573380098,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:42.394674+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:52.206839+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.02
2026-06-10T23:00:57.415630+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.02
2026-06-10T23:00:57.556113+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:57.987382+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0011431092080696143,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:58.054455+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0011431092080696143,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:58.068202+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.455,,,,,,,,,0.0011431092080696143,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:58.084393+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0011431092080696143,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:00:58.109842+00:00,eth-updown-4h-1781121600,,hold,0.09,,,,,,,,,0.002322029478598841,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:07.753034+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.02
2026-06-10T23:01:12.242005+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.02
2026-06-10T23:01:12.596194+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0011431092080696143,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:12.817907+00:00,btc-updown-4h-1781121600,,hold,0.055,,,,,,,,,0.0011431092080696143,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:13.005286+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.465,,,,,,,,,0.0011431092080696143,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:13.107776+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0011431092080696143,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:13.179937+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:13.187582+00:00,eth-updown-4h-1781121600,,hold,0.1,,,,,,,,,0.002322029478598841,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:23.002585+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.03
2026-06-10T23:01:27.871713+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.03
2026-06-10T23:01:28.279784+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0011431092080696143,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:28.445696+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.455,,,,,,,,,0.0011431092080696143,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:28.452275+00:00,eth-updown-4h-1781121600,,hold,0.095,,,,,,,,,0.002322029478598841,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:28.511030+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0011431092080696143,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:28.540602+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:28.572269+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0011431092080696143,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:38.258990+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.03
2026-06-10T23:01:42.982867+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.03
2026-06-10T23:01:43.205245+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:43.591686+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:43.715818+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:43.807942+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.475,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:43.810347+00:00,btc-updown-15m-1781131500,,hold,0.005,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:43.812974+00:00,eth-updown-4h-1781121600,,hold,0.12,,,,,,,,,0.0036320514571665705,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:53.618624+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.04
2026-06-10T23:01:57.687001+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.04
2026-06-10T23:01:58.005926+00:00,btc-updown-15m-1781131500,,hold,0.0005,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:58.084783+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:58.134440+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.485,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:58.179350+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:58.211525+00:00,eth-updown-4h-1781121600,,hold,0.115,,,,,,,,,0.0036320514571665705,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:01:58.299130+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:08.211121+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.04
2026-06-10T23:02:12.370037+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.04
2026-06-10T23:02:12.609411+00:00,btc-updown-15m-1781131500,,hold,0.0005,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:12.622432+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:12.672866+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:12.802935+00:00,eth-updown-4h-1781121600,,hold,0.095,,,,,,,,,0.0036320514571665705,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:12.805434+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.465,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:12.813453+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:22.395784+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.04
2026-06-10T23:02:27.033644+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:27.086875+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.05
2026-06-10T23:02:27.210889+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:27.261826+00:00,eth-updown-4h-1781121600,,hold,0.12,,,,,,,,,0.0036320514571665705,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:27.301177+00:00,btc-updown-15m-1781131500,,hold,0.0005,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:27.371693+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.485,,,,,,,,,0.0017633137041358782,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:27.404918+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:37.490347+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.05
2026-06-10T23:02:41.618212+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.05
2026-06-10T23:02:42.198189+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:42.737024+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0017357236646951442,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:42.789043+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.485,,,,,,,,,0.0017357236646951442,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:42.791292+00:00,eth-updown-4h-1781121600,,hold,0.115,,,,,,,,,0.0035202960277152502,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:42.890477+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0017357236646951442,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:53.039216+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.05
2026-06-10T23:02:57.875882+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.05
2026-06-10T23:02:58.033007+00:00,eth-updown-4h-1781121600,,hold,0.105,,,,,,,,,0.0035202960277152502,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:58.064910+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.495,,,,,,,,,0.0017357236646951442,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:58.089382+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0017357236646951442,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:58.120369+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0017357236646951442,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:02:58.351312+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:08.231727+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.06
2026-06-10T23:03:12.232138+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.06
2026-06-10T23:03:12.257272+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0017357236646951442,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:12.303363+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0017357236646951442,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:12.344124+00:00,eth-updown-4h-1781121600,,hold,0.115,,,,,,,,,0.0035202960277152502,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:12.387680+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.495,,,,,,,,,0.0017357236646951442,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:12.566466+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:22.374315+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.06
2026-06-10T23:03:26.377693+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.06
2026-06-10T23:03:26.619823+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:26.824628+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0017357236646951442,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:26.838903+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.495,,,,,,,,,0.0017357236646951442,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:26.923430+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0017357236646951442,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:26.990721+00:00,eth-updown-4h-1781121600,,hold,0.105,,,,,,,,,0.0035202960277152502,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:36.869646+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.07
2026-06-10T23:03:43.360089+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.07
2026-06-10T23:03:44.128245+00:00,nba-sas-nyk-2026-06-10,,hold,0.455,,,,0.01,nba,espn/draftkings,0.448558885283451,0.551441114716549,,,0.0025,0.96,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:44.446172+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.495,,,,,,,,,0.0017066643332132466,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:44.490786+00:00,ethereum-up-or-down-june-10-2026-6pm-et,,hold,0.9995,,,,,,,,,0.0032098642792394703,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:44.496366+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0017066643332132466,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:44.498911+00:00,eth-updown-4h-1781121600,,hold,0.095,,,,,,,,,0.0032098642792394703,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:44.515336+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0017066643332132466,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:54.192680+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.005,SELL,0.002,113.84,,,,,,,,,,,True,,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.07
2026-06-10T23:03:58.965804+00:00,bitcoin-up-or-down-june-10-2026-6pm-et,87132886453672258229047310394340531788071010731794246751937990752394484751204,exit,0.995,SELL,0.992,113.84,,,,,,,,,,,,True,TAKE-PROFIT: +559.2% >= 8.0% — locking gains,TAKE-PROFIT,559.2,,,,win,,0.07
2026-06-10T23:03:59.041611+00:00,eth-updown-4h-1781121600,,hold,0.095,,,,,,,,,0.0032098642792394703,ETHUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:59.054201+00:00,btc-updown-4h-1781121600,,hold,0.05,,,,,,,,,0.0017066643332132466,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:59.084442+00:00,btc-updown-5m-1781145900,,hold,0.505,,,,,,,,,0.0017066643332132466,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
2026-06-10T23:03:59.117911+00:00,bitcoin-up-or-down-june-10-2026-7pm-et,,hold,0.475,,,,,,,,,0.0017066643332132466,BTCUSDT,0.004,0.94,forecasting|quant_signals,,,,,,,,,hold,,
